taxsuborder,pct,predicted_suborder
Xeralfs,170,Ochrepts
Xeralfs,80,Ustalfs
Xerolls,85,Xerolls
Xeralfs,55,Xeralfs
Aquolls,85,Xeralfs
Xerepts,45,Xerults
Aquolls,85,Xerolls
Xeralfs,30,Xerolls
Orthents,50,Humults
Xeralfs,70,Xeralfs
Xeralfs,70,Xeralfs
Xerolls,40,Ochrepts
Ustalfs,85,Udults
Ustalfs,80,Humults
Xerolls,85,Xerolls
Xeralfs,50,Xeralfs
Xerolls,75,Xerolls
Xerolls,70,Ochrepts
Xeralfs,80,Xeralfs
Xeralfs,30,Xeralfs
Xerolls,40,Xeralfs
Xeralfs,80,Xerults
Xerolls,65,Xerolls
Ochrepts,35,Xeralfs
Xerolls,85,Xerolls
Xeralfs,85,Humults
Xeralfs,70,Xeralfs
Xeralfs,70,Xeralfs
Orthents,50,Xeralfs
Xeralfs,90,Xeralfs
Xerolls,70,Xeralfs
Xerepts,45,Ochrepts
Xerepts,85,Humults
Ustalfs,80,Xerolls
Xerolls,65,Xerolls
Xeralfs,30,Xeralfs
Xerolls,40,Xerolls
Xerolls,65,Xeralfs
Xeralfs,85,Ochrepts
Xeralfs,85,Xeralfs
Xeralfs,80,Humults
Xeralfs,85,Xeralfs
Xerolls,65,Xerolls
Xerolls,65,Ochrepts
Xerepts,45,Xeralfs
Xeralfs,30,Xerolls
Xerolls,80,Xerolls
Xerolls,80,Xerolls
Xerolls,75,Ustalfs
Xeralfs,80,Ochrepts
Xeralfs,30,Xerolls
Xerolls,25,Ochrepts
Xeralfs,90,Xerolls
Xerepts,34,Xerolls
Ustalfs,80,Xerolls
Xerolls,50,Xeralfs
Xerolls,40,Xerolls
Ochrepts,40,Xeralfs
Xeralfs,30,Ochrepts
Xeralfs,75,Udults
Xerolls,75,Xerults
Orthents,50,Xerolls
Xeralfs,55,Xerepts
Xerepts,45,Xerolls
Xeralfs,55,Xerults
Xeralfs,45,Xeralfs
Xeralfs,80,Xerolls
Xeralfs,170,Xeralfs
Xeralfs,170,Ochrepts
Xerolls,45,Xerolls
Xeralfs,75,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,80,Humults
Ochrepts,35,Ochrepts
Xeralfs,80,Xeralfs
Orthents,45,Xerepts
Xerepts,35,Xeralfs
Xerolls,75,Xerolls
Umbrepts,60,Xerolls
Xeralfs,85,Ochrepts
Xeralfs,80,Xerolls
Xeralfs,30,Xerolls
Xeralfs,85,Xerolls
Xerolls,40,Xerepts
Xeralfs,30,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Ochrepts
Ustalfs,80,Xerults
Xerolls,45,Xerolls
Xerolls,85,Xeralfs
Xerolls,85,Xerolls
Xeralfs,70,Xerepts
Ustalfs,85,Xerolls
Xeralfs,85,Xerolls
Ochrepts,35,Xeralfs
Xerolls,25,Xerolls
Xererts,85,Xerolls
Xeralfs,35,Ochrepts
Xeralfs,80,Humults
Ochrepts,35,Humults
Xerepts,85,Xeralfs
Xerolls,30,Xerepts
Xerolls,40,Xerolls
Xerolls,75,Xerolls
Xerepts,65,Humults
Xeralfs,80,Xerolls
Xerolls,85,Ustalfs
Xerepts,65,Xerolls
Xerolls,40,Ochrepts
Xeralfs,85,Xerults
Umbrepts,50,Xeralfs
Xeralfs,80,Xeralfs
Orthents,50,Ochrepts
Xerolls,65,Xeralfs
Xeralfs,80,Xeralfs
Fluvents,50,Xeralfs
Xerolls,30,Xerepts
Xerolls,30,Xeralfs
Xerolls,65,Xeralfs
Xerolls,60,Xerolls
Xerolls,85,Xerolls
Xeralfs,70,Xerolls
Xerolls,65,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,80,Xeralfs
Ustalfs,80,Ochrepts
Xerolls,65,Xeralfs
Xeralfs,70,Xerepts
Xerolls,40,Xerolls
Xerepts,65,Xeralfs
Xerolls,40,Xerolls
Ustalfs,80,Xerepts
Xeralfs,80,Ochrepts
Fluvents,50,Udults
Ochrepts,35,Xeralfs
Xeralfs,80,Xerolls
Xerolls,45,Xerolls
Xeralfs,70,Xerolls
Ochrepts,40,Xeralfs
Xerolls,70,Xerolls
Xerepts,65,Xeralfs
Xerolls,85,Xerolls
Ochrepts,35,Xeralfs
Xerolls,70,Humults
Xeralfs,80,Xeralfs
Xerolls,40,Ochrepts
Xerolls,70,Xeralfs
Xeralfs,85,Xeralfs
Xerepts,65,Xeralfs
Xerolls,85,Xerolls
Xerolls,45,Xerolls
Xerolls,65,Xerolls
Orthents,50,Xeralfs
Xerepts,45,Xeralfs
Xerolls,85,Xerolls
Xerolls,75,Xeralfs
Xerepts,65,Xeralfs
Xerepts,68,Xerepts
Xeralfs,45,Xeralfs
Xerolls,75,Xerolls
Xeralfs,80,Xeralfs
Xerolls,50,Xerolls
Ustalfs,85,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Xerolls,65,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,35,Xerolls
Xeralfs,80,Xerepts
Xeralfs,80,Xerolls
Xerolls,130,Xeralfs
Xerolls,130,Xeralfs
Orthents,100,Xeralfs
Orthents,100,Xeralfs
Xerolls,85,Ochrepts
Xeralfs,80,Ochrepts
Ochrepts,80,Ochrepts
Ochrepts,80,Xeralfs
Xeralfs,90,Xeralfs
Xeralfs,55,Xeralfs
Xeralfs,80,Xeralfs
Xerepts,85,Xerepts
Xeralfs,30,Xeralfs
Xerepts,85,Xerepts
Xeralfs,165,Xeralfs
Xeralfs,165,Ochrepts
Xeralfs,165,Xeralfs
Xerolls,65,Xeralfs
Xeralfs,80,Xerolls
Orthents,50,Xeralfs
Xerolls,45,Xerolls
Xerolls,85,Humults
Xeralfs,80,Xeralfs
Xeralfs,80,Xerolls
Xeralfs,90,Xerolls
Fluvents,50,Xeralfs
Xeralfs,80,Xerults
Xerepts,45,Xerepts
Xeralfs,80,Humults
Ochrepts,40,Xeralfs
Xerolls,85,Ustalfs
Xerolls,45,Xerolls
Xeralfs,80,Xeralfs
Xeralfs,40,Xeralfs
Xerolls,45,Xerolls
Xerolls,85,Ustalfs
Xerolls,75,Xeralfs
Ochrepts,40,Xeralfs
Xerolls,65,Xerolls
Ochrepts,60,Xerolls
Xerolls,85,Ochrepts
Xeralfs,85,Humults
Xerolls,40,Ustalfs
Xeralfs,70,Udults
Xeralfs,80,Xerults
Xeralfs,55,Xerolls
Xerolls,40,Ochrepts
Xeralfs,85,Xerults
Xeralfs,90,Xeralfs
Xeralfs,85,Xerolls
Xeralfs,35,Xeralfs
Xeralfs,55,Xerolls
Xeralfs,120,Xerolls
Xeralfs,120,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,65,Xeralfs
Xerolls,85,Xerepts
Ochrepts,60,Ochrepts
Fluvents,50,Xeralfs
Xeralfs,170,Xerolls
Xeralfs,170,Xeralfs
Xerolls,40,Xerolls
Xeralfs,85,Xerolls
Xerolls,85,Xerolls
Xerepts,130,Xeralfs
Xerepts,130,Ochrepts
Xeralfs,85,Xeralfs
Xeralfs,85,Xerolls
Xerolls,85,Xerolls
Xeralfs,55,Xerolls
Umbrepts,60,Xerepts
Xerolls,85,Xeralfs
Xerolls,75,Xerolls
Xeralfs,85,Xerolls
Xeralfs,50,Xerolls
Orthents,50,Xeralfs
Orthents,100,Ochrepts
Orthents,100,Ochrepts
Xeralfs,85,Xerolls
Xerolls,65,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,60,Xerolls
Xerepts,35,Xeralfs
Xeralfs,55,Xerolls
Ochrepts,40,Xerults
Xerolls,55,Xeralfs
Xerolls,60,Xerults
Xerolls,85,Xerolls
Xerolls,85,Xerolls
Xerolls,65,Xerolls
Xeralfs,65,Xerolls
Xerolls,70,Xeralfs
Xeralfs,60,Xerolls
Xerolls,65,Xerolls
Xerolls,85,Xeralfs
Xerepts,34,Ochrepts
Xerepts,45,Xeralfs
Xeralfs,80,Humults
Xeralfs,96,Ochrepts
Xeralfs,80,Xerults
Xeralfs,85,Xeralfs
Orthents,50,Xerolls
Xeralfs,80,Xerolls
Xeralfs,70,Humults
Xeralfs,80,Xerolls
Ustalfs,80,Xerults
Xerolls,40,Xerolls
Xerolls,75,Xerolls
Xerolls,70,Xerepts
Xeralfs,70,Xerults
Xerolls,45,Xeralfs
Xeralfs,85,Xerolls
Xerolls,40,Xeralfs
Xeralfs,55,Ustalfs
Xeralfs,96,Xeralfs
Xeralfs,60,Ochrepts
Xerolls,65,Xeralfs
Xerolls,40,Xerolls
Orthents,50,Xerolls
Xeralfs,85,Xerolls
Xerepts,85,Xerolls
Xeralfs,85,Xerolls
Xeralfs,80,Xerolls
Xerepts,45,Xeralfs
Umbrepts,50,Xerolls
Xeralfs,60,Xerolls
Xerolls,75,Xerolls
Xeralfs,55,Xeralfs
Orthents,50,Xerolls
Orthents,50,Xeralfs
Orthents,50,Xerolls
Xeralfs,85,Xeralfs
Xerepts,85,Xeralfs
Ochrepts,40,Xerolls
Xeralfs,85,Xerolls
Xeralfs,45,Xerepts
Xeralfs,80,Xerolls
Xerepts,85,Xerolls
Xeralfs,85,Xeralfs
Xerolls,85,Xerolls
Xeralfs,30,Xeralfs
Xerolls,75,Xeralfs
Xeralfs,80,Xeralfs
Xerolls,65,Ustalfs
Xerepts,65,Xeralfs
Xeralfs,90,Xerolls
Xerolls,85,Xerolls
Xeralfs,45,Xeralfs
Xeralfs,70,Xererts
Xerolls,30,Ochrepts
Xerolls,85,Xerolls
Xeralfs,240,Xerepts
Xeralfs,240,Humults
Xeralfs,240,Xeralfs
Xeralfs,70,Xerolls
Xerolls,75,Xerolls
Xerolls,85,Xerults
Xeralfs,85,Xerolls
Xeralfs,40,Xerolls
Ochrepts,35,Xeralfs
Xerolls,65,Xerolls
Xerolls,30,Ochrepts
Xeralfs,80,Xerolls
Xeralfs,65,Xerolls
Ustalfs,80,Ochrepts
Xeralfs,65,Xeralfs
Xeralfs,55,Xeralfs
Xeralfs,70,Ochrepts
Xeralfs,80,Xerolls
Xeralfs,80,Xerults
Ustolls,160,Xerolls
Ustolls,160,Xerolls
Ustolls,85,Xeralfs
Aquents,85,Aquents
Orthents,40,Xerolls
Orthents,45,Xerolls
Ustolls,170,Xerolls
Ustolls,170,Xeralfs
Ustolls,150,Xeralfs
Ustolls,150,Xeralfs
Orthents,85,Xerolls
Xeralfs,35,Xerolls
Orthents,85,Xerolls
Orthents,45,Aquolls
Orthents,40,Xerolls
Orthents,30,Xeralfs
Orthents,40,Ochrepts
Aquents,255,Aquents
Aquents,255,
Aquents,255,Ustolls
Orthents,40,Xerolls
Orthents,180,Xeralfs
Orthents,180,Xerolls
Orthents,180,Xerolls
Orthents,180,Xerolls
Orthents,180,Xerolls
Orthents,180,Aquents
Tropepts,70,Ochrepts
Tropepts,70,Aquolls
Xerolls,85,Xeralfs
Xerolls,85,Xeralfs
Xerolls,85,Xerolls
Ustolls,80,Xerolls
Orthents,150,Xeralfs
Orthents,150,Xerolls
Orthents,150,Xerolls
Ustolls,85,Xerolls
Ustolls,70,Xerolls
Ustolls,80,Xerolls
Orthents,45,Xerolls
Ustolls,85,Xerolls
Xerolls,85,Xerolls
Orthents,55,Xeralfs
Tropepts,180,Ustalfs
Tropepts,180,Xerolls
Tropepts,180,Xerolls
Tropepts,180,Xeralfs
Orthents,45,Xeralfs
Ustolls,80,Xeralfs
Xerolls,50,Aquolls
Ustolls,80,Xerolls
Orthents,80,Xerolls
Orthents,80,Xerolls
Orthents,40,Xerolls
Xerolls,90,Xerolls
Xerolls,90,Xerolls
Orthents,50,Xerolls
Tropepts,85,Xeralfs
Orthents,45,Xerolls
Orthents,25,Xerolls
Aquents,170,Xeralfs
Aquents,170,Xeralfs
Orthents,40,Xerolls
Tropepts,35,Xerolls
Orthents,45,Xerolls
Xerolls,70,Xeralfs
Udalfs,80,Aquults
Udalfs,85,Humults
Ustalfs,85,Humults
Ustepts,90,Fluvents
Ustalfs,65,Ustalfs
Humults,85,Udalfs
Ochrepts,70,Xeralfs
Udalfs,75,Humults
Fluvents,35,Fluvents
Humults,255,Humults
Humults,255,Xerolls
Humults,255,Humults
Xeralfs,55,Xeralfs
Xeralfs,85,Ochrepts
Udalfs,75,Fluvents
Xerults,35,Humults
Xerolls,35,Xerolls
Orthents,50,Xeralfs
Aquolls,85,Aquepts
Humults,120,Humults
Humults,120,Udalfs
Ustolls,90,Udepts
Udalfs,160,Humults
Udalfs,160,Humults
Udalfs,80,Udalfs
Udalfs,80,Humults
Udalfs,80,Humults
Xeralfs,75,Udepts
Xeralfs,100,Humults
Xerolls,85,Udalfs
Ustalfs,85,Xerolls
Ustalfs,80,Xeralfs
Aquepts,60,Aquepts
Ochrepts,70,Xeralfs
Ustalfs,80,Udolls
Ustalfs,85,Ochrepts
Ustalfs,50,Udepts
Ustalfs,85,Udalfs
Udalfs,80,Udalfs
Xeralfs,340,Xerults
Xeralfs,340,Xerepts
Xeralfs,340,Xerolls
Xeralfs,340,Xerolls
Humults,85,Humults
Udalfs,80,Humults
Xeralfs,80,Xeralfs
Xeralfs,85,Udepts
Xerults,35,Xeralfs
Ustolls,90,Ustepts
Ustalfs,65,Fluvents
Ustalfs,80,Ustalfs
Ochrepts,65,Humults
Ochrepts,65,Humults
Xerolls,80,Psamments
Xeralfs,85,Fluvents
Xeralfs,70,Xerolls
Ustalfs,80,Xeralfs
Ustalfs,75,Udults
Ochrepts,60,Xeralfs
Ustalfs,85,Xeralfs
Ustalfs,80,Humults
Udalfs,85,Udolls
Ustalfs,85,Humults
Humults,255,Aquults
Humults,255,Udolls
Humults,255,Xeralfs
Ustalfs,85,Xerolls
Ustalfs,80,Humults
Xeralfs,45,Xeralfs
Ustalfs,80,Xerults
Ochrepts,60,Humults
Humults,85,Humults
Xeralfs,40,Ochrepts
Humults,60,Udalfs
Humults,80,Humults
Humults,85,Humults
Humults,85,Humults
Xeralfs,55,Xeralfs
Ustalfs,80,Ochrepts
Udalfs,80,Humults
Ustalfs,80,Fluvents
Xeralfs,40,Xeralfs
Ustalfs,255,Ustalfs
Ustalfs,255,Ochrepts
Ustalfs,255,Ustalfs
Xeralfs,80,Xeralfs
Ustalfs,85,Humults
Tropepts,80,Humults
Xeralfs,35,Xerolls
Xeralfs,55,Ustults
Xeralfs,55,Xeralfs
Udalfs,85,Humults
Udalfs,80,Humults
Udalfs,80,Humults
Xeralfs,85,Ochrepts
Xerolls,65,Xerepts
Ochrepts,50,Xeralfs
Ustalfs,85,Xeralfs
Ustalfs,85,Fluvents
Ochrepts,40,Xerolls
Ustalfs,85,Ustalfs
Humults,85,Humults
Xeralfs,75,Humults
Udalfs,85,Humults
Ustalfs,80,Humults
Ustalfs,80,Humults
Udalfs,75,Humults
Ustalfs,80,Xeralfs
Xeralfs,55,Ustalfs
Xeralfs,75,Xeralfs
Ustalfs,80,Udults
Xerolls,85,Xerolls
Ustalfs,50,Ochrepts
Ustalfs,50,Ustepts
Udalfs,80,Xerults
Xerolls,85,Xerepts
Udalfs,80,Humults
Ustalfs,85,Humults
Udalfs,80,Humults
Udults,80,Ustolls
Udalfs,170,Humults
Udalfs,170,Humults
Ustolls,85,Humults
Ustalfs,80,Udalfs
Xeralfs,100,Xerolls
Xeralfs,200,Xerepts
Xeralfs,200,Xerepts
Ustalfs,85,Humults
Ustalfs,80,Ochrepts
Xerults,60,Xerults
Udalfs,45,Humults
Xeralfs,35,Ochrepts
Xeralfs,85,Humults
Udalfs,75,Humults
Xeralfs,55,Ustalfs
Aquepts,60,Humults
Udalfs,75,Humults
Ochrepts,50,Xerolls
Xerolls,35,Xeralfs
Tropepts,80,Aquolls
Ustalfs,85,Xeralfs
Ustalfs,85,Xerults
Ustalfs,80,Humults
Humults,170,Aquults
Humults,170,Udolls
Udults,80,Humults
Udalfs,85,Fluvents
Udalfs,85,Humults
Humults,80,Humults
Ustalfs,85,Udalfs
Ochrepts,40,Xeralfs
Xerolls,85,Ustalfs
Xeralfs,80,Xeralfs
Udalfs,85,Humults
Ustalfs,85,Ochrepts
Xeralfs,85,Udalfs
Xerolls,40,Xeralfs
Udalfs,80,Udults
Ustalfs,65,Xerepts
Orthents,50,Xerepts
Ustepts,90,Xerolls
Ustalfs,80,Xerults
Udalfs,160,Humults
Udalfs,160,Humults
Orthents,50,Xeralfs
Xeralfs,75,Udepts
Ustalfs,85,Humults
Ustalfs,80,Xerolls
Ustalfs,85,Udalfs
Udalfs,80,Humults
Udults,75,Aquods
Ochrepts,50,Xerolls
Ustalfs,85,Xeralfs
Ustalfs,85,Ochrepts
Xeralfs,160,Xeralfs
Xeralfs,160,Xerolls
Ochrepts,65,Xeralfs
Xeralfs,85,Ustalfs
Ustalfs,85,Humults
Ustalfs,100,Xerepts
Ustalfs,100,Humults
Ustalfs,85,Ustalfs
Ustalfs,75,Xerolls
Udalfs,85,Humults
Xeralfs,100,Xerepts
Ustalfs,80,Humults
Xeralfs,85,Ustolls
Ustalfs,80,Humults
Udalfs,80,Udalfs
Tropepts,80,Humults
Ustepts,90,Udults
Ustalfs,75,Humults
Ochrepts,60,Xerolls
Ochrepts,50,Xerolls
Udalfs,320,Xerults
Udalfs,320,Xerolls
Udalfs,320,Fluvents
Udalfs,320,Fluvents
Ustalfs,85,Udolls
Ustalfs,50,Humults
Ustalfs,80,Ustepts
Xeralfs,40,Xeralfs
Aquolls,85,Aquepts
Xerolls,35,Xeralfs
Fluvents,80,Fluvents
Ochrepts,50,Xerolls
Udalfs,85,Humults
Ochrepts,60,Udalfs
Ustepts,90,Udults
Udalfs,85,Aquults
Ustalfs,85,Xerolls
Xerults,35,Ochrepts
Xeralfs,40,Xeralfs
Xeralfs,55,Ustalfs
Ustalfs,85,Humults
Ustalfs,80,Xerolls
Ustalfs,85,Ustepts
Xerolls,80,Xeralfs
Xerolls,80,Xerolls
Ustalfs,85,Udalfs
Ustalfs,65,Humults
Ustalfs,85,Xerolls
Ustalfs,50,Ustepts
Xerolls,70,Xerolls
Xerolls,70,Xeralfs
Xeralfs,35,Xeralfs
Xeralfs,75,Ustepts
Ochrepts,65,Humults
Ochrepts,50,Xeralfs
Udalfs,160,Humults
Udalfs,160,Fluvents
Xeralfs,80,Xeralfs
Xeralfs,80,Xerolls
Xeralfs,55,Xeralfs
Xeralfs,70,Humults
Ustalfs,65,Fluvents
Udalfs,85,Fluvents
Humults,170,Udalfs
Humults,170,Aquults
Ustalfs,80,Xerolls
Xeralfs,100,Udalfs
Xeralfs,40,Xeralfs
Ochrepts,50,Humults
Ustalfs,80,Xeralfs
Ustalfs,160,Xerepts
Ustalfs,160,Fluvents
Ustalfs,80,Xerolls
Humults,85,Humults
Ustalfs,85,Xerolls
Ustalfs,85,Ustepts
Xeralfs,80,Humults
Ochrepts,60,Xeralfs
Xeralfs,75,Xerolls
Ustalfs,85,Xerolls
Ochrepts,75,Xerolls
Ochrepts,40,Xeralfs
Ustalfs,80,Ochrepts
Ochrepts,60,Xerolls
Ustalfs,85,Xerults
Ustalfs,80,Udalfs
Udalfs,240,Humults
Udalfs,240,Xerults
Udalfs,240,Udolls
Xeralfs,70,Xeralfs
Udalfs,80,Ustepts
Ustolls,90,Xerolls
Ustalfs,85,Fluvents
Xeralfs,100,Fluvents
Ustalfs,50,Fluvents
Ustalfs,85,Xerolls
Fluvents,80,Humults
Ochrepts,50,Xerults
Xeralfs,75,Ustalfs
Ustalfs,80,Xerults
Xeralfs,100,Xerults
Xeralfs,255,Xeralfs
Xeralfs,255,Ustalfs
Xeralfs,255,Xeralfs
Ochrepts,50,Xeralfs
Xerolls,70,Ustalfs
Xeralfs,55,Xerolls
Udults,80,Humults
Ustalfs,85,Xerolls
Ustepts,90,Ustalfs
Humults,85,Humults
Xeralfs,55,Xeralfs
Aquolls,85,Ustolls
Udalfs,75,Xerolls
Ochrepts,50,Xeralfs
Ustalfs,240,Xerolls
Ustalfs,240,Xerolls
Ustalfs,240,Fluvents
Ustalfs,85,Xerolls
Humults,80,Humults
Ustalfs,85,Humults
Xeralfs,70,Xeralfs
Ustalfs,80,Humults
Ustalfs,80,Xerolls
Ustalfs,85,Ustepts
Aqualfs,85,Ustalfs
Xerolls,85,Xeralfs
Xeralfs,80,Xerolls
Xeralfs,35,Xerolls
Ustalfs,85,Humults
Udalfs,160,Udalfs
Udalfs,160,Humults
Ochrepts,50,Udalfs
Ochrepts,60,Xeralfs
Udalfs,80,Humults
Xeralfs,40,Ustalfs
Udalfs,45,Aquults
Ochrepts,70,Xeralfs
Xeralfs,30,Xerolls
Xeralfs,80,Ochrepts
Udalfs,80,Humults
Udalfs,45,Humults
Xeralfs,100,Xerolls
Xeralfs,75,Xerults
Udalfs,85,Humults
Xeralfs,85,Xeralfs
Ustalfs,80,Xeralfs
Xeralfs,80,Xerolls
Xeralfs,55,Xeralfs
Ustalfs,75,Ochrepts
Xeralfs,55,Xeralfs
Udalfs,80,Humults
Xeralfs,75,Xeralfs
Xeralfs,85,Xerolls
Udalfs,85,Humults
Ustalfs,85,Ustepts
Ustalfs,85,Xerolls
Xeralfs,140,Xeralfs
Xeralfs,140,Xeralfs
Udalfs,85,Udalfs
Orthents,50,Xerolls
Ochrepts,50,Xeralfs
Ustalfs,80,Udults
Ustalfs,85,Xerults
Udalfs,85,Udolls
Humults,80,Udolls
Humults,85,Humults
Ochrepts,65,Xeralfs
Humults,85,Udolls
Udalfs,80,Udalfs
Ustalfs,85,Humults
Ustalfs,80,Fluvents
Xeralfs,75,Xeralfs
Xerolls,65,Xerolls
Ustalfs,80,Xerolls
Udalfs,80,Udalfs
Ustalfs,80,Ustalfs
Xeralfs,40,Xerults
Ochrepts,75,Xerolls
Ustalfs,85,Humults
Ustalfs,80,Xerolls
Xeralfs,85,Xerults
Udalfs,85,Humults
Ustalfs,340,Xeralfs
Ustalfs,340,Udolls
Ustalfs,340,Xerults
Ustalfs,340,Humults
Ustalfs,80,Humults
Udalfs,85,Humults
Ustalfs,80,Humults
Ustalfs,80,Xerolls
Xeralfs,100,Xerepts
Udalfs,85,Udolls
Ustults,85,Udolls
Udalfs,80,Humults
Udults,80,Aquods
Udalfs,75,Humults
Ustalfs,50,Ustalfs
Humults,80,Humults
Ustalfs,85,Xerolls
Ustalfs,80,Ustalfs
Ustalfs,85,Udepts
Udalfs,170,Humults
Udalfs,170,Udolls
Ustalfs,100,Fluvents
Ustalfs,100,Fluvents
Udalfs,75,Ochrepts
Ochrepts,40,Xeralfs
Xerolls,40,Xeralfs
Xeralfs,80,Xerolls
Ustalfs,85,Xerolls
Ustalfs,85,Xeralfs
Ustalfs,85,Xerepts
Xeralfs,75,Humults
Udalfs,160,Fluvents
Udalfs,160,Fluvents
Ustalfs,510,Xeralfs
Ustalfs,510,Ochrepts
Ustalfs,510,Ustalfs
Ustalfs,510,Xeralfs
Ustalfs,510,Humults
Ustalfs,510,Udalfs
Xeralfs,85,Humults
Xeralfs,200,Udalfs
Xeralfs,200,Humults
Udolls,75,Humults
Udalfs,80,Xeralfs
Ustalfs,85,Humults
Udalfs,160,Xeralfs
Udalfs,160,Udults
Ustalfs,80,Udalfs
Fluvents,90,Fluvents
Ustalfs,85,Xerolls
Xeralfs,100,Fluvents
Ustolls,85,Ustalfs
Ochrepts,75,Udults
Ustalfs,85,Ustalfs
Udalfs,80,Humults
Udalfs,80,Ustalfs
Xeralfs,400,Humults
Xeralfs,400,Xerepts
Xeralfs,400,Udepts
Xeralfs,400,Xerepts
Ustalfs,240,Humults
Ustalfs,240,Udalfs
Ustalfs,240,Fluvents
Ustalfs,170,Ochrepts
Ustalfs,170,Xeralfs
Ustalfs,85,Xeralfs
Ustalfs,80,Xeralfs
Udalfs,75,Udalfs
Orthents,75,Ochrepts
Humults,85,Humults
Udalfs,75,Humults
Udalfs,80,Udults
Ochrepts,60,Xeralfs
Umbrepts,80,Cryands
Umbrepts,59,Xeralfs
Xeralfs,65,Xeralfs
Xeralfs,65,Xeralfs
Xeralfs,50,Xeralfs
Andepts,85,Vitrands
Xeralfs,50,Ochrepts
Xerolls,70,Xeralfs
Xeralfs,35,Vitrands
Umbrepts,55,Xerepts
Umbrepts,80,Ochrepts
Umbrepts,210,Vitrands
Umbrepts,210,Cryands
Umbrepts,210,Cryands
Xeralfs,90,Ochrepts
Xeralfs,85,Xerults
Umbrepts,80,Xerolls
Umbrepts,80,Xeralfs
Xeralfs,90,Xeralfs
Xeralfs,65,Xerepts
Xerolls,160,Ochrepts
Xerolls,160,Vitrands
Xerolls,140,Xeralfs
Xerolls,140,Vitrands
Xeralfs,170,Xerepts
Xeralfs,170,Vitrands
Xeralfs,65,Xerepts
Xeralfs,85,Xerolls
Umbrepts,180,Xerepts
Umbrepts,180,Cryands
Umbrepts,180,Cryands
Umbrepts,85,Vitrands
Xeralfs,85,Xerults
Ochrepts,30,Ochrepts
Umbrepts,160,Aquands
Umbrepts,160,Cryands
Umbrepts,70,Aquands
Xeralfs,50,Xeralfs
Xeralfs,35,Xeralfs
Umbrepts,60,Xeralfs
Umbrepts,160,Xeralfs
Umbrepts,160,Ochrepts
Xerepts,50,Xeralfs
Xeralfs,49,Xeralfs
Xerolls,75,Vitrands
Xerolls,75,Vitrands
Xerolls,75,Vitrands
Ochrepts,40,Xeralfs
Xerolls,60,Vitrands
Xeralfs,255,Vitrands
Xeralfs,255,Vitrands
Xeralfs,255,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Xerolls,885,Xeralfs
Umbrepts,80,Cryands
Umbrepts,70,Xerolls
Umbrepts,60,Cryands
Umbrepts,45,Humults
Umbrepts,60,Cryands
Umbrepts,60,Xerolls
Umbrepts,79,Ochrepts
Ochrepts,40,Ochrepts
Umbrepts,70,Aquepts
Xerolls,90,Xerolls
Umbrepts,79,Xerults
Umbrepts,79,Aquepts
Xerolls,158,Psamments
Xerolls,158,Vitrands
Umbrepts,80,Ochrepts
Xerolls,80,Xerolls
Ochrepts,50,Xerepts
Ochrepts,60,Ochrepts
Xerepts,50,Ochrepts
Xeralfs,90,Xeralfs
Xeralfs,60,Cryalfs
Umbrepts,80,Aquepts
Aquolls,80,Aquepts
Umbrepts,59,Ochrepts
Umbrepts,80,Cryands
Xeralfs,425,Cryands
Xeralfs,425,Ochrepts
Xeralfs,425,Cryands
Xeralfs,425,Ochrepts
Xeralfs,425,Aquands
Umbrepts,160,Ochrepts
Umbrepts,160,Aquands
Ochrepts,50,Ochrepts
Umbrepts,80,Cryands
Ochrepts,45,Cryands
Umbrepts,170,Vitrands
Umbrepts,170,Ochrepts
Umbrepts,80,Ochrepts
Xerolls,25,Aquepts
Umbrepts,70,Cryands
Xeralfs,85,Ochrepts
Xerolls,50,Xeralfs
Orthents,50,Xeralfs
Xeralfs,60,Xerolls
Umbrepts,60,Ochrepts
Xerolls,60,Cryalfs
Xeralfs,180,Xerolls
Xeralfs,180,Ochrepts
Xeralfs,85,Humults
Xeralfs,90,Vitrands
Xeralfs,80,Xeralfs
Xeralfs,90,Aquepts
Umbrepts,80,Xeralfs
Xerolls,50,Xeralfs
Umbrepts,140,Ochrepts
Umbrepts,140,Ochrepts
Xerolls,176,Xeralfs
Xerolls,176,Ochrepts
Umbrepts,80,Xerolls
Xerolls,150,Xeralfs
Xerolls,150,Xeralfs
Umbrepts,60,Ochrepts
Ochrepts,60,Xeralfs
Ochrepts,50,Cryands
Xerolls,60,Xerolls
Ochrepts,45,Vitrands
